#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 BlockWeight         BlockCPU            AcceptRatio         
        86   -4.5098507729e+01    2.0348980465e+03   -8.2001807651e+01    3.6903299922e+01   -1.0789802713e+01   -5.1102678377e+01   -2.4542967673e+01    4.4336411120e+00   -1.0500244868e+01    5.1200000000e+02    1.8872136388e-01    5.6192016602e-01
        87   -4.5087784831e+01    2.0339842915e+03   -8.2015006195e+01    3.6927221364e+01   -1.0682985299e+01   -5.1102678377e+01   -2.4697968401e+01    4.4686258820e+00   -1.0380295235e+01    5.1200000000e+02    1.9327675612e-01    5.6088867188e-01
        88   -4.5161610204e+01    2.0411356001e+03   -8.1730586229e+01    3.6568976025e+01   -1.0717443265e+01   -5.1102678377e+01   -2.4423659354e+01    4.5131947673e+00   -1.0409352355e+01    5.1200000000e+02    1.9280833819e-01    5.6373291016e-01
        89   -4.5097973572e+01    2.0348044697e+03   -8.2067674433e+01    3.6969700860e+01   -1.0633270670e+01   -5.1102678377e+01   -2.4529478477e+01    4.1977530906e+00   -1.0340561416e+01    5.1200000000e+02    1.9194173950e-01    5.6123046875e-01
        90   -4.5092885935e+01    2.0344236162e+03   -8.2438313196e+01    3.7345427261e+01   -1.0494313328e+01   -5.1102678377e+01   -2.5167947775e+01    4.3266262838e+00   -1.0194804134e+01    5.1200000000e+02    1.8945676350e-01    5.5859375000e-01
        91   -4.5160986936e+01    2.0407502029e+03   -8.2524502871e+01    3.7363515935e+01   -1.0712429296e+01   -5.1102678377e+01   -2.4977124277e+01    4.2677290792e+00   -1.0430465813e+01    5.1200000000e+02    1.9017418781e-01    5.5893554688e-01
        92   -4.5069322298e+01    2.0322537269e+03   -8.1467871462e+01    3.6398549163e+01   -1.0914735204e+01   -5.1102678377e+01   -2.3482201997e+01    4.0317441161e+00   -1.0606265353e+01    5.1200000000e+02    1.9066778044e-01    5.6101074219e-01
        93   -4.5017577621e+01    2.0277362039e+03   -8.0996655618e+01    3.5979077997e+01   -1.0715115752e+01   -5.1102678377e+01   -2.3508582088e+01    4.3297205988e+00   -1.0410031942e+01    5.1200000000e+02    1.9109732713e-01    5.6273803711e-01
        94   -4.5085425446e+01    2.0338670349e+03   -8.1616245591e+01    3.6530820145e+01   -1.0781162926e+01   -5.1102678377e+01   -2.4157652912e+01    4.4252486242e+00   -1.0486972039e+01    5.1200000000e+02    1.8893768775e-01    5.5909423828e-01
        95   -4.4996073605e+01    2.0255772268e+03   -8.1492839657e+01    3.6496766052e+01   -1.0853412784e+01   -5.1102678377e+01   -2.3917770700e+01    4.3810222043e+00   -1.0545170641e+01    5.1200000000e+02    1.8892407400e-01    5.5883178711e-01
        96   -4.5124847104e+01    2.0373906050e+03   -8.1671285722e+01    3.6546438618e+01   -1.0717393164e+01   -5.1102678377e+01   -2.4507422316e+01    4.6562081352e+00   -1.0436048461e+01    5.1200000000e+02    1.9806864913e-01    5.5930175781e-01
        97   -4.5122171469e+01    2.0368993535e+03   -8.2086831822e+01    3.6964660353e+01   -1.0803970005e+01   -5.1102678377e+01   -2.4982284007e+01    4.8021005659e+00   -1.0491598687e+01    5.1200000000e+02    1.8880235444e-01    5.5877685547e-01
        98   -4.5091126519e+01    2.0342096179e+03   -8.1881418454e+01    3.6790291935e+01   -1.0674028166e+01   -5.1102678377e+01   -2.4336663956e+01    4.2319520446e+00   -1.0362330382e+01    5.1200000000e+02    1.9080467719e-01    5.6105346680e-01
        99   -4.5068155859e+01    2.0321006580e+03   -8.1618797966e+01    3.6550642108e+01   -1.0756400808e+01   -5.1102678377e+01   -2.4654097279e+01    4.8943784973e+00   -1.0459124516e+01    5.1200000000e+02    1.9320369319e-01    5.5905151367e-01
